       t                    x1                   y1                  x2               y2                 E         I      
           0.11004545E+03           0.58551942E+01           0.16164127E+02           0.68075406E+01           0.15982074E+02          -0.60169394E-03           0.80271819E-01
           0.11012727E+03           0.58359748E+01           0.16167004E+02           0.67892696E+01           0.15990654E+02          -0.60169394E-03           0.80271819E-01
           0.11020909E+03           0.58167480E+01           0.16169859E+02           0.67708498E+01           0.15999240E+02          -0.60169394E-03           0.80271819E-01
           0.11029091E+03           0.57975139E+01           0.16172693E+02           0.67522811E+01           0.16007831E+02          -0.60169394E-03           0.80271819E-01
           0.11037273E+03           0.57782726E+01           0.16175506E+02           0.67335632E+01           0.16016425E+02          -0.60169394E-03           0.80271819E-01
           0.11045455E+03           0.57590239E+01           0.16178297E+02           0.67146959E+01           0.16025023E+02          -0.60169394E-03           0.80271819E-01
           0.11053636E+03           0.57397680E+01           0.16181066E+02           0.66956789E+01           0.16033622E+02          -0.60169394E-03           0.80271819E-01
           0.11061818E+03           0.57205048E+01           0.16183815E+02           0.66765120E+01           0.16042223E+02          -0.60169394E-03           0.80271819E-01
           0.11070000E+03           0.57012344E+01           0.16186541E+02           0.66571947E+01           0.16050825E+02          -0.60169394E-03           0.80271819E-01
           0.11078182E+03           0.56819569E+01           0.16189247E+02           0.66377267E+01           0.16059426E+02          -0.60169394E-03           0.80271819E-01
           0.11086364E+03           0.56626721E+01           0.16191930E+02           0.66181077E+01           0.16068026E+02          -0.60169394E-03           0.80271819E-01
           0.11094545E+03           0.56433802E+01           0.16194593E+02           0.65983372E+01           0.16076624E+02          -0.60169394E-03           0.80271819E-01
           0.11102727E+03           0.56240812E+01           0.16197233E+02           0.65784147E+01           0.16085220E+02          -0.60169394E-03           0.80271819E-01
           0.11110909E+03           0.56047751E+01           0.16199852E+02           0.65583399E+01           0.16093812E+02          -0.60169394E-03           0.80271819E-01
           0.11119091E+03           0.55854618E+01           0.16202450E+02           0.65381121E+01           0.16102399E+02          -0.60169394E-03           0.80271819E-01
           0.11127273E+03           0.55661416E+01           0.16205026E+02           0.65177309E+01           0.16110981E+02          -0.60169394E-03           0.80271819E-01
           0.11135455E+03           0.55468142E+01           0.16207580E+02           0.64971956E+01           0.16119557E+02          -0.60169394E-03           0.80271819E-01
           0.11143636E+03           0.55274799E+01           0.16210113E+02           0.64765057E+01           0.16128126E+02          -0.60169394E-03           0.80271819E-01
           0.11151818E+03           0.55081385E+01           0.16212624E+02           0.64556606E+01           0.16136687E+02          -0.60169394E-03           0.80271819E-01
           0.11160000E+03           0.54887902E+01           0.16215113E+02           0.64346595E+01           0.16145239E+02          -0.60169394E-03           0.80271819E-01
           0.11168182E+03           0.54694349E+01           0.16217581E+02           0.64135017E+01           0.16153782E+02          -0.60169394E-03           0.80271819E-01
           0.11176364E+03           0.54500727E+01           0.16220027E+02           0.63921866E+01           0.16162314E+02          -0.60169394E-03           0.80271819E-01
           0.11184545E+03           0.54307036E+01           0.16222452E+02           0.63707134E+01           0.16170834E+02          -0.60169394E-03           0.80271819E-01
           0.11192727E+03           0.54113276E+01           0.16224854E+02           0.63490812E+01           0.16179343E+02          -0.60169394E-03           0.80271819E-01
           0.11200909E+03           0.53919447E+01           0.16227235E+02           0.63272891E+01           0.16187838E+02          -0.60169394E-03           0.80271819E-01
           0.11209091E+03           0.53725550E+01           0.16229595E+02           0.63053364E+01           0.16196319E+02          -0.60169394E-03           0.80271819E-01
           0.11217273E+03           0.53531585E+01           0.16231932E+02           0.62832220E+01           0.16204785E+02          -0.60169394E-03           0.80271819E-01
           0.11225455E+03           0.53337552E+01           0.16234248E+02           0.62609451E+01           0.16213234E+02          -0.60169394E-03           0.80271819E-01
           0.11233636E+03           0.53143451E+01           0.16236542E+02           0.62385046E+01           0.16221667E+02          -0.60169394E-03           0.80271819E-01
           0.11241818E+03           0.52949283E+01           0.16238814E+02           0.62158993E+01           0.16230081E+02          -0.60169394E-03           0.80271819E-01
           0.11250000E+03           0.52755048E+01           0.16241064E+02           0.61931284E+01           0.16238476E+02          -0.60169394E-03           0.80271819E-01
           0.11258182E+03           0.52560746E+01           0.16243293E+02           0.61701905E+01           0.16246851E+02          -0.60169394E-03           0.80271819E-01
           0.11266364E+03           0.52366377E+01           0.16245499E+02           0.61470846E+01           0.16255204E+02          -0.60169394E-03           0.80271819E-01
           0.11274545E+03           0.52171941E+01           0.16247684E+02           0.61238093E+01           0.16263535E+02          -0.60169394E-03           0.80271819E-01
           0.11282727E+03           0.51977440E+01           0.16249847E+02           0.61003634E+01           0.16271843E+02          -0.60169394E-03           0.80271819E-01
           0.11290909E+03           0.51782872E+01           0.16251988E+02           0.60767455E+01           0.16280125E+02          -0.60169394E-03           0.80271819E-01
           0.11299091E+03           0.51588239E+01           0.16254107E+02           0.60529542E+01           0.16288382E+02          -0.60169394E-03           0.80271819E-01
           0.11307273E+03           0.51393540E+01           0.16256204E+02           0.60289881E+01           0.16296611E+02          -0.60169394E-03           0.80271819E-01
           0.11315455E+03           0.51198776E+01           0.16258279E+02           0.60048457E+01           0.16304812E+02          -0.60169394E-03           0.80271819E-01
           0.11323636E+03           0.51003947E+01           0.16260332E+02           0.59805254E+01           0.16312984E+02          -0.60169394E-03           0.80271819E-01
           0.11331818E+03           0.50809053E+01           0.16262364E+02           0.59560255E+01           0.16321124E+02          -0.60169394E-03           0.80271819E-01
           0.11340000E+03           0.50614095E+01           0.16264373E+02           0.59313443E+01           0.16329231E+02          -0.60169394E-03           0.80271819E-01
           0.11348182E+03           0.50419073E+01           0.16266360E+02           0.59064802E+01           0.16337305E+02          -0.60169394E-03           0.80271819E-01
           0.11356364E+03           0.50223987E+01           0.16268325E+02           0.58814311E+01           0.16345344E+02          -0.60169394E-03           0.80271819E-01
           0.11364545E+03           0.50028837E+01           0.16270269E+02           0.58561953E+01           0.16353345E+02          -0.60169394E-03           0.80271819E-01
           0.11372727E+03           0.49833624E+01           0.16272190E+02           0.58307707E+01           0.16361308E+02          -0.60169394E-03           0.80271819E-01
           0.11380909E+03           0.49638348E+01           0.16274089E+02           0.58051553E+01           0.16369230E+02          -0.60169394E-03           0.80271819E-01
           0.11389091E+03           0.49443009E+01           0.16275966E+02           0.57793468E+01           0.16377111E+02          -0.60169394E-03           0.80271819E-01
           0.11397273E+03           0.49247607E+01           0.16277821E+02           0.57533431E+01           0.16384948E+02          -0.60169394E-03           0.80271819E-01
           0.11405455E+03           0.49052143E+01           0.16279654E+02           0.57271419E+01           0.16392740E+02          -0.60169394E-03           0.80271819E-01
           0.11413636E+03           0.48856618E+01           0.16281465E+02           0.57007406E+01           0.16400484E+02          -0.60169394E-03           0.80271819E-01
           0.11421818E+03           0.48661030E+01           0.16283254E+02           0.56741367E+01           0.16408178E+02          -0.60169394E-03           0.80271819E-01
           0.11430000E+03           0.48465381E+01           0.16285020E+02           0.56473277E+01           0.16415821E+02          -0.60169394E-03           0.80271819E-01
           0.11438182E+03           0.48269671E+01           0.16286765E+02           0.56203108E+01           0.16423410E+02          -0.60169394E-03           0.80271819E-01
           0.11446364E+03           0.48073900E+01           0.16288487E+02           0.55930830E+01           0.16430943E+02          -0.60169394E-03           0.80271819E-01
           0.11454545E+03           0.47878069E+01           0.16290187E+02           0.55656415E+01           0.16438418E+02          -0.60169394E-03           0.80271819E-01
           0.11462727E+03           0.47682177E+01           0.16291865E+02           0.55379831E+01           0.16445831E+02          -0.60169394E-03           0.80271819E-01
           0.11470909E+03           0.47486225E+01           0.16293521E+02           0.55101045E+01           0.16453181E+02          -0.60169394E-03           0.80271819E-01
           0.11479091E+03           0.47290214E+01           0.16295154E+02           0.54820024E+01           0.16460464E+02          -0.60169394E-03           0.80271819E-01
           0.11487273E+03           0.47094143E+01           0.16296766E+02           0.54536732E+01           0.16467678E+02          -0.60169394E-03           0.80271819E-01
           0.11495455E+03           0.46898014E+01           0.16298355E+02           0.54251132E+01           0.16474820E+02          -0.60169394E-03           0.80271819E-01
           0.11503636E+03           0.46701826E+01           0.16299922E+02           0.53963186E+01           0.16481885E+02          -0.60169394E-03           0.80271819E-01
           0.11511818E+03           0.46505579E+01           0.16301466E+02           0.53672853E+01           0.16488872E+02          -0.60169394E-03           0.80271819E-01
           0.11520000E+03           0.46309275E+01           0.16302989E+02           0.53380091E+01           0.16495775E+02          -0.60169394E-03           0.80271819E-01
           0.11528182E+03           0.46112912E+01           0.16304489E+02           0.53084855E+01           0.16502592E+02          -0.60169394E-03           0.80271819E-01
           0.11536364E+03           0.45916493E+01           0.16305967E+02           0.52787100E+01           0.16509318E+02          -0.60169394E-03           0.80271819E-01
           0.11544545E+03           0.45720016E+01           0.16307422E+02           0.52486775E+01           0.16515948E+02          -0.60169394E-03           0.80271819E-01
           0.11552727E+03           0.45523483E+01           0.16308856E+02           0.52183831E+01           0.16522479E+02          -0.60169394E-03           0.80271819E-01
           0.11560909E+03           0.45326894E+01           0.16310267E+02           0.51878214E+01           0.16528905E+02          -0.60169394E-03           0.80271819E-01
           0.11569091E+03           0.45130248E+01           0.16311655E+02           0.51569868E+01           0.16535220E+02          -0.60169394E-03           0.80271819E-01
           0.11577273E+03           0.44933548E+01           0.16313022E+02           0.51258732E+01           0.16541420E+02          -0.60169394E-03           0.80271819E-01
           0.11585455E+03           0.44736792E+01           0.16314366E+02           0.50944746E+01           0.16547498E+02          -0.60169394E-03           0.80271819E-01
           0.11593636E+03           0.44539981E+01           0.16315688E+02           0.50627844E+01           0.16553447E+02          -0.60169394E-03           0.80271819E-01
           0.11601818E+03           0.44343116E+01           0.16316988E+02           0.50307956E+01           0.16559261E+02          -0.60169394E-03           0.80271819E-01
           0.11610000E+03           0.44146197E+01           0.16318265E+02           0.49985011E+01           0.16564932E+02          -0.60169394E-03           0.80271819E-01
           0.11618182E+03           0.43949225E+01           0.16319520E+02           0.49658930E+01           0.16570452E+02          -0.60169394E-03           0.80271819E-01
           0.11626364E+03           0.43752199E+01           0.16320753E+02           0.49329634E+01           0.16575812E+02          -0.60169394E-03           0.80271819E-01
           0.11634545E+03           0.43555121E+01           0.16321963E+02           0.48997037E+01           0.16581002E+02          -0.60169394E-03           0.80271819E-01
           0.11642727E+03           0.43357991E+01           0.16323151E+02           0.48661048E+01           0.16586013E+02          -0.60169394E-03           0.80271819E-01
           0.11650909E+03           0.43160809E+01           0.16324317E+02           0.48321571E+01           0.16590832E+02          -0.60169394E-03           0.80271819E-01
           0.11659091E+03           0.42963576E+01           0.16325461E+02           0.47978505E+01           0.16595447E+02          -0.60169394E-03           0.80271819E-01
           0.11667273E+03           0.42766292E+01           0.16326582E+02           0.47631742E+01           0.16599845E+02          -0.60169394E-03           0.80271819E-01
           0.11675455E+03           0.42568958E+01           0.16327682E+02           0.47281167E+01           0.16604011E+02          -0.60169394E-03           0.80271819E-01
           0.11683636E+03           0.42371574E+01           0.16328759E+02           0.46926661E+01           0.16607928E+02          -0.60169394E-03           0.80271819E-01
           0.11691818E+03           0.42174141E+01           0.16329814E+02           0.46568093E+01           0.16611578E+02          -0.60169394E-03           0.80271819E-01
           0.11700000E+03           0.41976660E+01           0.16330846E+02           0.46205327E+01           0.16614941E+02          -0.60169394E-03           0.80271819E-01
           0.11708182E+03           0.41779131E+01           0.16331857E+02           0.45838218E+01           0.16617995E+02          -0.60169394E-03           0.80271819E-01
           0.11716364E+03           0.41581555E+01           0.16332846E+02           0.45466612E+01           0.16620713E+02          -0.60169394E-03           0.80271819E-01
           0.11724545E+03           0.41383932E+01           0.16333813E+02           0.45090344E+01           0.16623069E+02          -0.60169394E-03           0.80271819E-01
           0.11732727E+03           0.41186263E+01           0.16334757E+02           0.44709241E+01           0.16625030E+02          -0.60169394E-03           0.80271819E-01
           0.11740909E+03           0.40988548E+01           0.16335680E+02           0.44323120E+01           0.16626560E+02          -0.60169394E-03           0.80271819E-01
           0.11749091E+03           0.40790789E+01           0.16336581E+02           0.43931788E+01           0.16627619E+02          -0.60169394E-03           0.80271819E-01
           0.11757273E+03           0.40592987E+01           0.16337461E+02           0.43535041E+01           0.16628159E+02          -0.60169394E-03           0.80271819E-01
           0.11765455E+03           0.40395141E+01           0.16338319E+02           0.43132668E+01           0.16628125E+02          -0.60169394E-03           0.80271819E-01
           0.11773636E+03           0.40197253E+01           0.16339155E+02           0.42724454E+01           0.16627457E+02          -0.60169394E-03           0.80271819E-01
           0.11781818E+03           0.39999323E+01           0.16339971E+02           0.42310180E+01           0.16626081E+02          -0.60169394E-03           0.80271819E-01
           0.11790000E+03           0.39801353E+01           0.16340765E+02           0.41889631E+01           0.16623911E+02          -0.60169394E-03           0.80271819E-01
           0.11798182E+03           0.39603343E+01           0.16341538E+02           0.41462609E+01           0.16620848E+02          -0.60169394E-03           0.80271819E-01
           0.11806364E+03           0.39405294E+01           0.16342291E+02           0.41028946E+01           0.16616770E+02          -0.60169394E-03           0.80271819E-01
           0.11814545E+03           0.39207206E+01           0.16343024E+02           0.40588535E+01           0.16611534E+02          -0.60169394E-03           0.80271819E-01
           0.11822727E+03           0.39009079E+01           0.16343737E+02           0.40141365E+01           0.16604968E+02          -0.60169394E-03           0.80271819E-01
           0.11830909E+03           0.38810913E+01           0.16344431E+02           0.39687595E+01           0.16596860E+02          -0.60169394E-03           0.80271819E-01
           0.11839091E+03           0.38612708E+01           0.16345106E+02           0.39227656E+01           0.16586953E+02          -0.60169393E-03           0.80271819E-01
           0.11847273E+03           0.38414462E+01           0.16345763E+02           0.38762424E+01           0.16574935E+02          -0.60169393E-03           0.80271819E-01
           0.11855455E+03           0.38216170E+01           0.16346403E+02           0.38293492E+01           0.16560425E+02          -0.60169393E-03           0.80271819E-01
           0.11863636E+03           0.38017827E+01           0.16347027E+02           0.37823600E+01           0.16542969E+02          -0.60169393E-03           0.80271819E-01
           0.11871818E+03           0.37819421E+01           0.16347637E+02           0.37357285E+01           0.16522052E+02          -0.60169393E-03           0.80271819E-01
           0.11880000E+03           0.37620934E+01           0.16348234E+02           0.36901756E+01           0.16497146E+02          -0.60169393E-03           0.80271819E-01
           0.11888182E+03           0.37422339E+01           0.16348818E+02           0.36467808E+01           0.16467837E+02          -0.60169393E-03           0.80271819E-01
           0.11896364E+03           0.37223601E+01           0.16349390E+02           0.36069984E+01           0.16434077E+02          -0.60169391E-03           0.80271819E-01
           0.11904545E+03           0.37024680E+01           0.16349949E+02           0.35724543E+01           0.16396501E+02          -0.60169390E-03           0.80271819E-01
           0.11912727E+03           0.36825542E+01           0.16350490E+02           0.35444326E+01           0.16356586E+02          -0.60169394E-03           0.80271819E-01
           0.11920909E+03           0.36626179E+01           0.16351009E+02           0.35233100E+01           0.16316321E+02          -0.60169403E-03           0.80271819E-01
           0.11929091E+03           0.36426608E+01           0.16351500E+02           0.35084345E+01           0.16277542E+02          -0.60169410E-03           0.80271819E-01
           0.11937273E+03           0.36226860E+01           0.16351962E+02           0.34985432E+01           0.16241429E+02          -0.60169413E-03           0.80271819E-01
           0.11945455E+03           0.36026970E+01           0.16352392E+02           0.34922866E+01           0.16208477E+02          -0.60169414E-03           0.80271819E-01
           0.11953636E+03           0.35826966E+01           0.16352791E+02           0.34885266E+01           0.16178711E+02          -0.60169415E-03           0.80271819E-01
           0.11961818E+03           0.35626869E+01           0.16353159E+02           0.34864085E+01           0.16151921E+02          -0.60169415E-03           0.80271819E-01
           0.11970000E+03           0.35426696E+01           0.16353497E+02           0.34853252E+01           0.16127809E+02          -0.60169415E-03           0.80271819E-01
           0.11978182E+03           0.35226457E+01           0.16353806E+02           0.34848555E+01           0.16106069E+02          -0.60169415E-03           0.80271819E-01
           0.11986364E+03           0.35026159E+01           0.16354086E+02           0.34847095E+01           0.16086414E+02          -0.60169415E-03           0.80271819E-01
           0.11994545E+03           0.34825807E+01           0.16354338E+02           0.34846874E+01           0.16068595E+02          -0.60169415E-03           0.80271819E-01
           0.12002727E+03           0.34625406E+01           0.16354562E+02           0.34846514E+01           0.16052394E+02          -0.60169415E-03           0.80271819E-01
           0.12010909E+03           0.34424958E+01           0.16354760E+02           0.34845062E+01           0.16037626E+02          -0.60169415E-03           0.80271819E-01
           0.12019091E+03           0.34224465E+01           0.16354930E+02           0.34841855E+01           0.16024132E+02          -0.60169415E-03           0.80271819E-01
           0.12027273E+03           0.34023928E+01           0.16355075E+02           0.34836438E+01           0.16011777E+02          -0.60169415E-03           0.80271819E-01
           0.12035455E+03           0.33823348E+01           0.16355193E+02           0.34828499E+01           0.16000447E+02          -0.60169415E-03           0.80271819E-01
           0.12043636E+03           0.33622727E+01           0.16355285E+02           0.34817828E+01           0.15990040E+02          -0.60169416E-03           0.80271819E-01
           0.12051818E+03           0.33422064E+01           0.16355352E+02           0.34804289E+01           0.15980472E+02          -0.60169416E-03           0.80271819E-01
           0.12060000E+03           0.33221360E+01           0.16355393E+02           0.34787799E+01           0.15971667E+02          -0.60169416E-03           0.80271819E-01
           0.12068182E+03           0.33020616E+01           0.16355409E+02           0.34768312E+01           0.15963560E+02          -0.60169416E-03           0.80271819E-01
           0.12076364E+03           0.32819832E+01           0.16355399E+02           0.34745810E+01           0.15956093E+02          -0.60169416E-03           0.80271819E-01
           0.12084545E+03           0.32619008E+01           0.16355365E+02           0.34720298E+01           0.15949215E+02          -0.60169416E-03           0.80271819E-01
           0.12092727E+03           0.32418144E+01           0.16355305E+02           0.34691790E+01           0.15942882E+02          -0.60169416E-03           0.80271819E-01
           0.12100909E+03           0.32217240E+01           0.16355221E+02           0.34660315E+01           0.15937054E+02          -0.60169416E-03           0.80271819E-01
           0.12109091E+03           0.32016297E+01           0.16355111E+02           0.34625908E+01           0.15931694E+02          -0.60169416E-03           0.80271819E-01
           0.12117273E+03           0.31815315E+01           0.16354977E+02           0.34588608E+01           0.15926770E+02          -0.60169416E-03           0.80271819E-01
           0.12125455E+03           0.31614294E+01           0.16354818E+02           0.34548458E+01           0.15922254E+02          -0.60169416E-03           0.80271819E-01
           0.12133636E+03           0.31413234E+01           0.16354634E+02           0.34505504E+01           0.15918119E+02          -0.60169416E-03           0.80271819E-01
           0.12141818E+03           0.31212135E+01           0.16354426E+02           0.34459792E+01           0.15914341E+02          -0.60169416E-03           0.80271819E-01
           0.12150000E+03           0.31010998E+01           0.16354193E+02           0.34411369E+01           0.15910899E+02          -0.60169416E-03           0.80271819E-01
           0.12158182E+03           0.30809822E+01           0.16353935E+02           0.34360282E+01           0.15907772E+02          -0.60169416E-03           0.80271819E-01
           0.12166364E+03           0.30608608E+01           0.16353653E+02           0.34306578E+01           0.15904944E+02          -0.60169416E-03           0.80271819E-01
           0.12174545E+03           0.30407355E+01           0.16353347E+02           0.34250302E+01           0.15902396E+02          -0.60169416E-03           0.80271819E-01
           0.12182727E+03           0.30206065E+01           0.16353016E+02           0.34191498E+01           0.15900114E+02          -0.60169416E-03           0.80271819E-01
           0.12190909E+03           0.30004737E+01           0.16352660E+02           0.34130211E+01           0.15898083E+02          -0.60169416E-03           0.80271819E-01
           0.12199091E+03           0.29803370E+01           0.16352280E+02           0.34066483E+01           0.15896291E+02          -0.60169416E-03           0.80271819E-01
           0.12207273E+03           0.29601967E+01           0.16351875E+02           0.34000356E+01           0.15894725E+02          -0.60169416E-03           0.80271819E-01
           0.12215455E+03           0.29400526E+01           0.16351446E+02           0.33931869E+01           0.15893374E+02          -0.60169416E-03           0.80271819E-01
           0.12223636E+03           0.29199047E+01           0.16350993E+02           0.33861060E+01           0.15892227E+02          -0.60169416E-03           0.80271819E-01
           0.12231818E+03           0.28997532E+01           0.16350515E+02           0.33787969E+01           0.15891276E+02          -0.60169416E-03           0.80271819E-01
           0.12240000E+03           0.28795979E+01           0.16350012E+02           0.33712629E+01           0.15890510E+02          -0.60169416E-03           0.80271819E-01
           0.12248182E+03           0.28594390E+01           0.16349486E+02           0.33635078E+01           0.15889921E+02          -0.60169416E-03           0.80271819E-01
           0.12256364E+03           0.28392765E+01           0.16348935E+02           0.33555347E+01           0.15889501E+02          -0.60169416E-03           0.80271819E-01
           0.12264545E+03           0.28191103E+01           0.16348359E+02           0.33473469E+01           0.15889243E+02          -0.60169416E-03           0.80271819E-01
           0.12272727E+03           0.27989405E+01           0.16347759E+02           0.33389476E+01           0.15889139E+02          -0.60169416E-03           0.80271819E-01
           0.12280909E+03           0.27787670E+01           0.16347134E+02           0.33303398E+01           0.15889183E+02          -0.60169416E-03           0.80271819E-01
           0.12289091E+03           0.27585900E+01           0.16346486E+02           0.33215263E+01           0.15889368E+02          -0.60169416E-03           0.80271819E-01
           0.12297273E+03           0.27384095E+01           0.16345812E+02           0.33125100E+01           0.15889690E+02          -0.60169416E-03           0.80271819E-01
           0.12305455E+03           0.27182254E+01           0.16345115E+02           0.33032935E+01           0.15890141E+02          -0.60169416E-03           0.80271819E-01
           0.12313636E+03           0.26980378E+01           0.16344392E+02           0.32938794E+01           0.15890717E+02          -0.60169416E-03           0.80271819E-01
           0.12321818E+03           0.26778467E+01           0.16343646E+02           0.32842702E+01           0.15891413E+02          -0.60169416E-03           0.80271819E-01
           0.12330000E+03           0.26576521E+01           0.16342875E+02           0.32744683E+01           0.15892224E+02          -0.60169416E-03           0.80271819E-01
           0.12338182E+03           0.26374541E+01           0.16342079E+02           0.32644761E+01           0.15893145E+02          -0.60169416E-03           0.80271819E-01
           0.12346364E+03           0.26172526E+01           0.16341260E+02           0.32542956E+01           0.15894173E+02          -0.60169416E-03           0.80271819E-01
           0.12354545E+03           0.25970477E+01           0.16340415E+02           0.32439291E+01           0.15895302E+02          -0.60169416E-03           0.80271819E-01
           0.12362727E+03           0.25768394E+01           0.16339546E+02           0.32333787E+01           0.15896530E+02          -0.60169416E-03           0.80271819E-01
           0.12370909E+03           0.25566277E+01           0.16338653E+02           0.32226462E+01           0.15897852E+02          -0.60169416E-03           0.80271819E-01
           0.12379091E+03           0.25364128E+01           0.16337735E+02           0.32117337E+01           0.15899265E+02          -0.60169416E-03           0.80271819E-01
           0.12387273E+03           0.25161944E+01           0.16336793E+02           0.32006429E+01           0.15900766E+02          -0.60169416E-03           0.80271819E-01
           0.12395455E+03           0.24959728E+01           0.16335827E+02           0.31893757E+01           0.15902351E+02          -0.60169416E-03           0.80271819E-01
           0.12403636E+03           0.24757479E+01           0.16334835E+02           0.31779336E+01           0.15904017E+02          -0.60169416E-03           0.80271819E-01
           0.12411818E+03           0.24555198E+01           0.16333820E+02           0.31663184E+01           0.15905761E+02          -0.60169416E-03           0.80271819E-01
           0.12420000E+03           0.24352884E+01           0.16332779E+02           0.31545317E+01           0.15907581E+02          -0.60169416E-03           0.80271819E-01
           0.12428182E+03           0.24150538E+01           0.16331715E+02           0.31425749E+01           0.15909473E+02          -0.60169416E-03           0.80271819E-01
           0.12436364E+03           0.23948160E+01           0.16330625E+02           0.31304495E+01           0.15911436E+02          -0.60169416E-03           0.80271819E-01
           0.12444545E+03           0.23745751E+01           0.16329512E+02           0.31181569E+01           0.15913465E+02          -0.60169416E-03           0.80271819E-01
           0.12452727E+03           0.23543310E+01           0.16328373E+02           0.31056985E+01           0.15915560E+02          -0.60169416E-03           0.80271819E-01
           0.12460909E+03           0.23340838E+01           0.16327210E+02           0.30930756E+01           0.15917718E+02          -0.60169416E-03           0.80271819E-01
           0.12469091E+03           0.23138335E+01           0.16326023E+02           0.30802894E+01           0.15919936E+02          -0.60169416E-03           0.80271819E-01
           0.12477273E+03           0.22935802E+01           0.16324811E+02           0.30673411E+01           0.15922213E+02          -0.60169416E-03           0.80271819E-01
           0.12485455E+03           0.22733238E+01           0.16323574E+02           0.30542318E+01           0.15924545E+02          -0.60169416E-03           0.80271819E-01
           0.12493636E+03           0.22530645E+01           0.16322313E+02           0.30409628E+01           0.15926932E+02          -0.60169416E-03           0.80271819E-01
           0.12501818E+03           0.22328021E+01           0.16321027E+02           0.30275350E+01           0.15929372E+02          -0.60169416E-03           0.80271819E-01
           0.12510000E+03           0.22125368E+01           0.16319716E+02           0.30139494E+01           0.15931861E+02          -0.60169416E-03           0.80271819E-01
           0.12518182E+03           0.21922685E+01           0.16318381E+02           0.30002070E+01           0.15934399E+02          -0.60169416E-03           0.80271819E-01
           0.12526364E+03           0.21719973E+01           0.16317021E+02           0.29863089E+01           0.15936984E+02          -0.60169416E-03           0.80271819E-01
           0.12534545E+03           0.21517233E+01           0.16315637E+02           0.29722558E+01           0.15939614E+02          -0.60169416E-03           0.80271819E-01
           0.12542727E+03           0.21314463E+01           0.16314227E+02           0.29580486E+01           0.15942288E+02          -0.60169416E-03           0.80271819E-01
           0.12550909E+03           0.21111666E+01           0.16312794E+02           0.29436882E+01           0.15945003E+02          -0.60169416E-03           0.80271819E-01
           0.12559091E+03           0.20908840E+01           0.16311335E+02           0.29291753E+01           0.15947759E+02          -0.60169416E-03           0.80271819E-01
           0.12567273E+03           0.20705987E+01           0.16309852E+02           0.29145107E+01           0.15950553E+02          -0.60169416E-03           0.80271819E-01
           0.12575455E+03           0.20503106E+01           0.16308344E+02           0.28996951E+01           0.15953385E+02          -0.60169416E-03           0.80271819E-01
           0.12583636E+03           0.20300198E+01           0.16306811E+02           0.28847292E+01           0.15956252E+02          -0.60169416E-03           0.80271819E-01
           0.12591818E+03           0.20097263E+01           0.16305253E+02           0.28696136E+01           0.15959154E+02          -0.60169416E-03           0.80271819E-01
           0.12600000E+03           0.19894301E+01           0.16303671E+02           0.28543489E+01           0.15962089E+02          -0.60169416E-03           0.80271819E-01
           0.12608182E+03           0.19691313E+01           0.16302064E+02           0.28389357E+01           0.15965056E+02          -0.60169416E-03           0.80271819E-01
           0.12616364E+03           0.19488298E+01           0.16300432E+02           0.28233746E+01           0.15968054E+02          -0.60169416E-03           0.80271819E-01
           0.12624545E+03           0.19285258E+01           0.16298776E+02           0.28076661E+01           0.15971080E+02          -0.60169416E-03           0.80271819E-01
           0.12632727E+03           0.19082192E+01           0.16297094E+02           0.27918107E+01           0.15974135E+02          -0.60169416E-03           0.80271819E-01
           0.12640909E+03           0.18879100E+01           0.16295388E+02           0.27758088E+01           0.15977217E+02          -0.60169416E-03           0.80271819E-01
           0.12649091E+03           0.18675984E+01           0.16293657E+02           0.27596609E+01           0.15980324E+02          -0.60169416E-03           0.80271819E-01
           0.12657273E+03           0.18472843E+01           0.16291901E+02           0.27433673E+01           0.15983456E+02          -0.60169416E-03           0.80271819E-01
           0.12665455E+03           0.18269677E+01           0.16290120E+02           0.27269285E+01           0.15986611E+02          -0.60169416E-03           0.80271819E-01
           0.12673636E+03           0.18066487E+01           0.16288314E+02           0.27103447E+01           0.15989789E+02          -0.60169416E-03           0.80271819E-01
           0.12681818E+03           0.17863273E+01           0.16286484E+02           0.26936163E+01           0.15992988E+02          -0.60169416E-03           0.80271819E-01
           0.12690000E+03           0.17660035E+01           0.16284628E+02           0.26767436E+01           0.15996207E+02          -0.60169416E-03           0.80271819E-01
           0.12698182E+03           0.17456774E+01           0.16282748E+02           0.26597269E+01           0.15999446E+02          -0.60169416E-03           0.80271819E-01
           0.12706364E+03           0.17253489E+01           0.16280843E+02           0.26425663E+01           0.16002702E+02          -0.60169416E-03           0.80271819E-01
           0.12714545E+03           0.17050182E+01           0.16278912E+02           0.26252621E+01           0.16005976E+02          -0.60169416E-03           0.80271819E-01
           0.12722727E+03           0.16846853E+01           0.16276957E+02           0.26078145E+01           0.16009266E+02          -0.60169416E-03           0.80271819E-01
           0.12730909E+03           0.16643501E+01           0.16274977E+02           0.25902236E+01           0.16012571E+02          -0.60169416E-03           0.80271819E-01
           0.12739091E+03           0.16440127E+01           0.16272972E+02           0.25724896E+01           0.16015890E+02          -0.60169416E-03           0.80271819E-01
           0.12747273E+03           0.16236731E+01           0.16270942E+02           0.25546124E+01           0.16019223E+02          -0.60169416E-03           0.80271819E-01
           0.12755455E+03           0.16033314E+01           0.16268887E+02           0.25365923E+01           0.16022569E+02          -0.60169416E-03           0.80271819E-01
