       t                    x1                   y1                  x2               y2                 E         I      
           0.42200000E+02          -0.26952898E+03          -0.15919577E+02           0.23780041E+03           0.16970697E+02           0.37897445E+02           0.93557968E+00
           0.42300000E+02          -0.27018130E+03          -0.15960393E+02           0.23837440E+03           0.17009461E+02           0.37897445E+02           0.93557968E+00
           0.42400000E+02          -0.27083361E+03          -0.16001208E+02           0.23894838E+03           0.17048225E+02           0.37897445E+02           0.93557968E+00
           0.42500000E+02          -0.27148593E+03          -0.16042023E+02           0.23952237E+03           0.17086990E+02           0.37897445E+02           0.93557968E+00
           0.42600000E+02          -0.27213824E+03          -0.16082839E+02           0.24009636E+03           0.17125754E+02           0.37897445E+02           0.93557968E+00
           0.42700000E+02          -0.27279056E+03          -0.16123654E+02           0.24067034E+03           0.17164518E+02           0.37897445E+02           0.93557968E+00
           0.42800000E+02          -0.27344288E+03          -0.16164470E+02           0.24124433E+03           0.17203283E+02           0.37897445E+02           0.93557968E+00
           0.42900000E+02          -0.27409519E+03          -0.16205285E+02           0.24181831E+03           0.17242047E+02           0.37897445E+02           0.93557968E+00
           0.43000000E+02          -0.27474751E+03          -0.16246100E+02           0.24239230E+03           0.17280811E+02           0.37897445E+02           0.93557968E+00
           0.43100000E+02          -0.27539982E+03          -0.16286916E+02           0.24296629E+03           0.17319575E+02           0.37897445E+02           0.93557968E+00
           0.43200000E+02          -0.27605214E+03          -0.16327731E+02           0.24354027E+03           0.17358339E+02           0.37897445E+02           0.93557968E+00
           0.43300000E+02          -0.27670445E+03          -0.16368546E+02           0.24411426E+03           0.17397104E+02           0.37897445E+02           0.93557968E+00
           0.43400000E+02          -0.27735676E+03          -0.16409362E+02           0.24468824E+03           0.17435868E+02           0.37897445E+02           0.93557968E+00
           0.43500000E+02          -0.27800908E+03          -0.16450177E+02           0.24526222E+03           0.17474632E+02           0.37897445E+02           0.93557968E+00
           0.43600000E+02          -0.27866139E+03          -0.16490992E+02           0.24583621E+03           0.17513396E+02           0.37897445E+02           0.93557968E+00
           0.43700000E+02          -0.27931371E+03          -0.16531807E+02           0.24641019E+03           0.17552160E+02           0.37897445E+02           0.93557968E+00
           0.43800000E+02          -0.27996602E+03          -0.16572623E+02           0.24698418E+03           0.17590924E+02           0.37897445E+02           0.93557968E+00
           0.43900000E+02          -0.28061833E+03          -0.16613438E+02           0.24755816E+03           0.17629688E+02           0.37897445E+02           0.93557968E+00
           0.44000000E+02          -0.28127065E+03          -0.16654253E+02           0.24813214E+03           0.17668452E+02           0.37897445E+02           0.93557968E+00
           0.44100000E+02          -0.28192296E+03          -0.16695069E+02           0.24870613E+03           0.17707217E+02           0.37897445E+02           0.93557968E+00
           0.44200000E+02          -0.28257527E+03          -0.16735884E+02           0.24928011E+03           0.17745981E+02           0.37897445E+02           0.93557968E+00
           0.44300000E+02          -0.28322759E+03          -0.16776699E+02           0.24985409E+03           0.17784745E+02           0.37897445E+02           0.93557968E+00
           0.44400000E+02          -0.28387990E+03          -0.16817514E+02           0.25042808E+03           0.17823509E+02           0.37897445E+02           0.93557968E+00
           0.44500000E+02          -0.28453221E+03          -0.16858329E+02           0.25100206E+03           0.17862273E+02           0.37897445E+02           0.93557968E+00
           0.44600000E+02          -0.28518452E+03          -0.16899145E+02           0.25157604E+03           0.17901037E+02           0.37897445E+02           0.93557968E+00
           0.44700000E+02          -0.28583684E+03          -0.16939960E+02           0.25215002E+03           0.17939801E+02           0.37897445E+02           0.93557968E+00
           0.44800000E+02          -0.28648915E+03          -0.16980775E+02           0.25272400E+03           0.17978565E+02           0.37897445E+02           0.93557968E+00
           0.44900000E+02          -0.28714146E+03          -0.17021590E+02           0.25329799E+03           0.18017329E+02           0.37897445E+02           0.93557968E+00
           0.45000000E+02          -0.28779377E+03          -0.17062405E+02           0.25387197E+03           0.18056093E+02           0.37897445E+02           0.93557968E+00
           0.45100000E+02          -0.28844608E+03          -0.17103220E+02           0.25444595E+03           0.18094856E+02           0.37897445E+02           0.93557968E+00
           0.45200000E+02          -0.28909839E+03          -0.17144036E+02           0.25501993E+03           0.18133620E+02           0.37897445E+02           0.93557968E+00
           0.45300000E+02          -0.28975071E+03          -0.17184851E+02           0.25559391E+03           0.18172384E+02           0.37897445E+02           0.93557968E+00
           0.45400000E+02          -0.29040302E+03          -0.17225666E+02           0.25616789E+03           0.18211148E+02           0.37897445E+02           0.93557968E+00
           0.45500000E+02          -0.29105533E+03          -0.17266481E+02           0.25674187E+03           0.18249912E+02           0.37897445E+02           0.93557968E+00
           0.45600000E+02          -0.29170764E+03          -0.17307296E+02           0.25731585E+03           0.18288676E+02           0.37897445E+02           0.93557968E+00
           0.45700000E+02          -0.29235995E+03          -0.17348111E+02           0.25788983E+03           0.18327440E+02           0.37897445E+02           0.93557968E+00
           0.45800000E+02          -0.29301226E+03          -0.17388926E+02           0.25846381E+03           0.18366204E+02           0.37897445E+02           0.93557968E+00
           0.45900000E+02          -0.29366457E+03          -0.17429741E+02           0.25903779E+03           0.18404968E+02           0.37897445E+02           0.93557968E+00
           0.46000000E+02          -0.29431688E+03          -0.17470556E+02           0.25961177E+03           0.18443731E+02           0.37897445E+02           0.93557968E+00
           0.46100000E+02          -0.29496919E+03          -0.17511371E+02           0.26018575E+03           0.18482495E+02           0.37897445E+02           0.93557968E+00
           0.46200000E+02          -0.29562150E+03          -0.17552186E+02           0.26075973E+03           0.18521259E+02           0.37897445E+02           0.93557968E+00
           0.46300000E+02          -0.29627381E+03          -0.17593002E+02           0.26133371E+03           0.18560023E+02           0.37897445E+02           0.93557968E+00
           0.46400000E+02          -0.29692612E+03          -0.17633817E+02           0.26190769E+03           0.18598786E+02           0.37897445E+02           0.93557968E+00
           0.46500000E+02          -0.29757843E+03          -0.17674632E+02           0.26248167E+03           0.18637550E+02           0.37897445E+02           0.93557968E+00
           0.46600000E+02          -0.29823074E+03          -0.17715447E+02           0.26305565E+03           0.18676314E+02           0.37897445E+02           0.93557968E+00
           0.46700000E+02          -0.29888305E+03          -0.17756262E+02           0.26362962E+03           0.18715078E+02           0.37897445E+02           0.93557968E+00
           0.46800000E+02          -0.29953536E+03          -0.17797077E+02           0.26420360E+03           0.18753841E+02           0.37897445E+02           0.93557968E+00
           0.46900000E+02          -0.30018767E+03          -0.17837892E+02           0.26477758E+03           0.18792605E+02           0.37897445E+02           0.93557968E+00
           0.47000000E+02          -0.30083997E+03          -0.17878707E+02           0.26535156E+03           0.18831369E+02           0.37897445E+02           0.93557968E+00
           0.47100000E+02          -0.30149228E+03          -0.17919522E+02           0.26592554E+03           0.18870133E+02           0.37897445E+02           0.93557968E+00
           0.47200000E+02          -0.30214459E+03          -0.17960336E+02           0.26649951E+03           0.18908896E+02           0.37897445E+02           0.93557968E+00
           0.47300000E+02          -0.30279690E+03          -0.18001151E+02           0.26707349E+03           0.18947660E+02           0.37897445E+02           0.93557968E+00
           0.47400000E+02          -0.30344921E+03          -0.18041966E+02           0.26764747E+03           0.18986424E+02           0.37897445E+02           0.93557968E+00
           0.47500000E+02          -0.30410152E+03          -0.18082781E+02           0.26822145E+03           0.19025187E+02           0.37897445E+02           0.93557968E+00
           0.47600000E+02          -0.30475382E+03          -0.18123596E+02           0.26879542E+03           0.19063951E+02           0.37897445E+02           0.93557968E+00
           0.47700000E+02          -0.30540613E+03          -0.18164411E+02           0.26936940E+03           0.19102714E+02           0.37897445E+02           0.93557968E+00
           0.47800000E+02          -0.30605844E+03          -0.18205226E+02           0.26994338E+03           0.19141478E+02           0.37897445E+02           0.93557968E+00
           0.47900000E+02          -0.30671075E+03          -0.18246041E+02           0.27051735E+03           0.19180242E+02           0.37897445E+02           0.93557968E+00
           0.48000000E+02          -0.30736306E+03          -0.18286856E+02           0.27109133E+03           0.19219005E+02           0.37897445E+02           0.93557968E+00
           0.48100000E+02          -0.30801536E+03          -0.18327671E+02           0.27166530E+03           0.19257769E+02           0.37897445E+02           0.93557968E+00
           0.48200000E+02          -0.30866767E+03          -0.18368486E+02           0.27223928E+03           0.19296532E+02           0.37897445E+02           0.93557968E+00
           0.48300000E+02          -0.30931998E+03          -0.18409301E+02           0.27281326E+03           0.19335296E+02           0.37897445E+02           0.93557968E+00
           0.48400000E+02          -0.30997228E+03          -0.18450115E+02           0.27338723E+03           0.19374059E+02           0.37897445E+02           0.93557968E+00
           0.48500000E+02          -0.31062459E+03          -0.18490930E+02           0.27396121E+03           0.19412823E+02           0.37897445E+02           0.93557968E+00
           0.48600000E+02          -0.31127690E+03          -0.18531745E+02           0.27453518E+03           0.19451586E+02           0.37897445E+02           0.93557968E+00
           0.48700000E+02          -0.31192920E+03          -0.18572560E+02           0.27510916E+03           0.19490350E+02           0.37897445E+02           0.93557968E+00
           0.48800000E+02          -0.31258151E+03          -0.18613375E+02           0.27568313E+03           0.19529113E+02           0.37897445E+02           0.93557968E+00
           0.48900000E+02          -0.31323382E+03          -0.18654190E+02           0.27625711E+03           0.19567877E+02           0.37897445E+02           0.93557968E+00
           0.49000000E+02          -0.31388612E+03          -0.18695004E+02           0.27683108E+03           0.19606640E+02           0.37897445E+02           0.93557968E+00
           0.49100000E+02          -0.31453843E+03          -0.18735819E+02           0.27740506E+03           0.19645404E+02           0.37897445E+02           0.93557968E+00
           0.49200000E+02          -0.31519073E+03          -0.18776634E+02           0.27797903E+03           0.19684167E+02           0.37897445E+02           0.93557968E+00
           0.49300000E+02          -0.31584304E+03          -0.18817449E+02           0.27855300E+03           0.19722931E+02           0.37897445E+02           0.93557968E+00
           0.49400000E+02          -0.31649535E+03          -0.18858264E+02           0.27912698E+03           0.19761694E+02           0.37897445E+02           0.93557968E+00
           0.49500000E+02          -0.31714765E+03          -0.18899078E+02           0.27970095E+03           0.19800458E+02           0.37897445E+02           0.93557968E+00
           0.49600000E+02          -0.31779996E+03          -0.18939893E+02           0.28027493E+03           0.19839221E+02           0.37897445E+02           0.93557968E+00
           0.49700000E+02          -0.31845226E+03          -0.18980708E+02           0.28084890E+03           0.19877984E+02           0.37897445E+02           0.93557968E+00
           0.49800000E+02          -0.31910457E+03          -0.19021523E+02           0.28142287E+03           0.19916748E+02           0.37897445E+02           0.93557968E+00
           0.49900000E+02          -0.31975687E+03          -0.19062337E+02           0.28199685E+03           0.19955511E+02           0.37897445E+02           0.93557968E+00
           0.50000000E+02          -0.32040918E+03          -0.19103152E+02           0.28257082E+03           0.19994274E+02           0.37897445E+02           0.93557968E+00
           0.50100000E+02          -0.32106148E+03          -0.19143967E+02           0.28314479E+03           0.20033038E+02           0.37897445E+02           0.93557968E+00
           0.50200000E+02          -0.32171379E+03          -0.19184782E+02           0.28371876E+03           0.20071801E+02           0.37897445E+02           0.93557968E+00
           0.50300000E+02          -0.32236609E+03          -0.19225596E+02           0.28429274E+03           0.20110564E+02           0.37897445E+02           0.93557968E+00
           0.50400000E+02          -0.32301839E+03          -0.19266411E+02           0.28486671E+03           0.20149328E+02           0.37897445E+02           0.93557968E+00
           0.50500000E+02          -0.32367070E+03          -0.19307226E+02           0.28544068E+03           0.20188091E+02           0.37897445E+02           0.93557968E+00
           0.50600000E+02          -0.32432300E+03          -0.19348040E+02           0.28601465E+03           0.20226854E+02           0.37897445E+02           0.93557968E+00
           0.50700000E+02          -0.32497531E+03          -0.19388855E+02           0.28658863E+03           0.20265618E+02           0.37897445E+02           0.93557968E+00
           0.50800000E+02          -0.32562761E+03          -0.19429670E+02           0.28716260E+03           0.20304381E+02           0.37897445E+02           0.93557968E+00
           0.50900000E+02          -0.32627991E+03          -0.19470484E+02           0.28773657E+03           0.20343144E+02           0.37897445E+02           0.93557968E+00
           0.51000000E+02          -0.32693222E+03          -0.19511299E+02           0.28831054E+03           0.20381907E+02           0.37897445E+02           0.93557968E+00
           0.51100000E+02          -0.32758452E+03          -0.19552114E+02           0.28888451E+03           0.20420671E+02           0.37897445E+02           0.93557968E+00
           0.51200000E+02          -0.32823682E+03          -0.19592928E+02           0.28945848E+03           0.20459434E+02           0.37897445E+02           0.93557968E+00
           0.51300000E+02          -0.32888913E+03          -0.19633743E+02           0.29003246E+03           0.20498197E+02           0.37897445E+02           0.93557968E+00
           0.51400000E+02          -0.32954143E+03          -0.19674558E+02           0.29060643E+03           0.20536960E+02           0.37897445E+02           0.93557968E+00
           0.51500000E+02          -0.33019373E+03          -0.19715372E+02           0.29118040E+03           0.20575724E+02           0.37897445E+02           0.93557968E+00
           0.51600000E+02          -0.33084604E+03          -0.19756187E+02           0.29175437E+03           0.20614487E+02           0.37897445E+02           0.93557968E+00
           0.51700000E+02          -0.33149834E+03          -0.19797002E+02           0.29232834E+03           0.20653250E+02           0.37897445E+02           0.93557968E+00
           0.51800000E+02          -0.33215064E+03          -0.19837816E+02           0.29290231E+03           0.20692013E+02           0.37897445E+02           0.93557968E+00
           0.51900000E+02          -0.33280294E+03          -0.19878631E+02           0.29347628E+03           0.20730776E+02           0.37897445E+02           0.93557968E+00
           0.52000000E+02          -0.33345525E+03          -0.19919445E+02           0.29405025E+03           0.20769539E+02           0.37897445E+02           0.93557968E+00
           0.52100000E+02          -0.33410755E+03          -0.19960260E+02           0.29462422E+03           0.20808303E+02           0.37897445E+02           0.93557968E+00
           0.52200000E+02          -0.33475985E+03          -0.20001075E+02           0.29519819E+03           0.20847066E+02           0.37897445E+02           0.93557968E+00
           0.52300000E+02          -0.33541215E+03          -0.20041889E+02           0.29577216E+03           0.20885829E+02           0.37897445E+02           0.93557968E+00
           0.52400000E+02          -0.33606446E+03          -0.20082704E+02           0.29634613E+03           0.20924592E+02           0.37897445E+02           0.93557968E+00
           0.52500000E+02          -0.33671676E+03          -0.20123518E+02           0.29692010E+03           0.20963355E+02           0.37897445E+02           0.93557968E+00
           0.52600000E+02          -0.33736906E+03          -0.20164333E+02           0.29749407E+03           0.21002118E+02           0.37897445E+02           0.93557968E+00
           0.52700000E+02          -0.33802136E+03          -0.20205147E+02           0.29806804E+03           0.21040881E+02           0.37897445E+02           0.93557968E+00
           0.52800000E+02          -0.33867366E+03          -0.20245962E+02           0.29864201E+03           0.21079644E+02           0.37897445E+02           0.93557968E+00
           0.52900000E+02          -0.33932596E+03          -0.20286776E+02           0.29921597E+03           0.21118407E+02           0.37897445E+02           0.93557968E+00
           0.53000000E+02          -0.33997826E+03          -0.20327591E+02           0.29978994E+03           0.21157170E+02           0.37897445E+02           0.93557968E+00
           0.53100000E+02          -0.34063057E+03          -0.20368405E+02           0.30036391E+03           0.21195934E+02           0.37897445E+02           0.93557968E+00
           0.53200000E+02          -0.34128287E+03          -0.20409220E+02           0.30093788E+03           0.21234697E+02           0.37897445E+02           0.93557968E+00
           0.53300000E+02          -0.34193517E+03          -0.20450034E+02           0.30151185E+03           0.21273460E+02           0.37897445E+02           0.93557968E+00
           0.53400000E+02          -0.34258747E+03          -0.20490849E+02           0.30208582E+03           0.21312223E+02           0.37897445E+02           0.93557968E+00
           0.53500000E+02          -0.34323977E+03          -0.20531663E+02           0.30265978E+03           0.21350986E+02           0.37897445E+02           0.93557968E+00
           0.53600000E+02          -0.34389207E+03          -0.20572478E+02           0.30323375E+03           0.21389749E+02           0.37897445E+02           0.93557968E+00
           0.53700000E+02          -0.34454437E+03          -0.20613292E+02           0.30380772E+03           0.21428512E+02           0.37897445E+02           0.93557968E+00
           0.53800000E+02          -0.34519667E+03          -0.20654107E+02           0.30438169E+03           0.21467275E+02           0.37897445E+02           0.93557968E+00
           0.53900000E+02          -0.34584897E+03          -0.20694921E+02           0.30495566E+03           0.21506038E+02           0.37897445E+02           0.93557968E+00
           0.54000000E+02          -0.34650127E+03          -0.20735736E+02           0.30552962E+03           0.21544801E+02           0.37897445E+02           0.93557968E+00
           0.54100000E+02          -0.34715357E+03          -0.20776550E+02           0.30610359E+03           0.21583564E+02           0.37897445E+02           0.93557968E+00
           0.54200000E+02          -0.34780587E+03          -0.20817365E+02           0.30667756E+03           0.21622326E+02           0.37897445E+02           0.93557968E+00
           0.54300000E+02          -0.34845817E+03          -0.20858179E+02           0.30725152E+03           0.21661089E+02           0.37897445E+02           0.93557968E+00
           0.54400000E+02          -0.34911047E+03          -0.20898994E+02           0.30782549E+03           0.21699852E+02           0.37897445E+02           0.93557968E+00
           0.54500000E+02          -0.34976277E+03          -0.20939808E+02           0.30839946E+03           0.21738615E+02           0.37897445E+02           0.93557968E+00
           0.54600000E+02          -0.35041507E+03          -0.20980622E+02           0.30897342E+03           0.21777378E+02           0.37897445E+02           0.93557968E+00
           0.54700000E+02          -0.35106737E+03          -0.21021437E+02           0.30954739E+03           0.21816141E+02           0.37897445E+02           0.93557968E+00
           0.54800000E+02          -0.35171967E+03          -0.21062251E+02           0.31012136E+03           0.21854904E+02           0.37897445E+02           0.93557968E+00
           0.54900000E+02          -0.35237197E+03          -0.21103066E+02           0.31069532E+03           0.21893667E+02           0.37897445E+02           0.93557968E+00
           0.55000000E+02          -0.35302427E+03          -0.21143880E+02           0.31126929E+03           0.21932430E+02           0.37897445E+02           0.93557968E+00
           0.55100000E+02          -0.35367657E+03          -0.21184694E+02           0.31184326E+03           0.21971193E+02           0.37897445E+02           0.93557968E+00
           0.55200000E+02          -0.35432887E+03          -0.21225509E+02           0.31241722E+03           0.22009955E+02           0.37897445E+02           0.93557968E+00
           0.55300000E+02          -0.35498117E+03          -0.21266323E+02           0.31299119E+03           0.22048718E+02           0.37897445E+02           0.93557968E+00
           0.55400000E+02          -0.35563346E+03          -0.21307138E+02           0.31356515E+03           0.22087481E+02           0.37897445E+02           0.93557968E+00
           0.55500000E+02          -0.35628576E+03          -0.21347952E+02           0.31413912E+03           0.22126244E+02           0.37897445E+02           0.93557968E+00
           0.55600000E+02          -0.35693806E+03          -0.21388766E+02           0.31471308E+03           0.22165007E+02           0.37897445E+02           0.93557968E+00
           0.55700000E+02          -0.35759036E+03          -0.21429581E+02           0.31528705E+03           0.22203770E+02           0.37897445E+02           0.93557968E+00
           0.55800000E+02          -0.35824266E+03          -0.21470395E+02           0.31586101E+03           0.22242532E+02           0.37897445E+02           0.93557968E+00
           0.55900000E+02          -0.35889496E+03          -0.21511209E+02           0.31643498E+03           0.22281295E+02           0.37897445E+02           0.93557968E+00
           0.56000000E+02          -0.35954725E+03          -0.21552024E+02           0.31700894E+03           0.22320058E+02           0.37897445E+02           0.93557968E+00
           0.56100000E+02          -0.36019955E+03          -0.21592838E+02           0.31758291E+03           0.22358821E+02           0.37897445E+02           0.93557968E+00
           0.56200000E+02          -0.36085185E+03          -0.21633652E+02           0.31815687E+03           0.22397584E+02           0.37897445E+02           0.93557968E+00
           0.56300000E+02          -0.36150415E+03          -0.21674467E+02           0.31873084E+03           0.22436346E+02           0.37897445E+02           0.93557968E+00
           0.56400000E+02          -0.36215645E+03          -0.21715281E+02           0.31930480E+03           0.22475109E+02           0.37897445E+02           0.93557968E+00
           0.56500000E+02          -0.36280874E+03          -0.21756095E+02           0.31987877E+03           0.22513872E+02           0.37897445E+02           0.93557968E+00
           0.56600000E+02          -0.36346104E+03          -0.21796910E+02           0.32045273E+03           0.22552635E+02           0.37897445E+02           0.93557968E+00
           0.56700000E+02          -0.36411334E+03          -0.21837724E+02           0.32102670E+03           0.22591397E+02           0.37897445E+02           0.93557968E+00
           0.56800000E+02          -0.36476564E+03          -0.21878538E+02           0.32160066E+03           0.22630160E+02           0.37897445E+02           0.93557968E+00
           0.56900000E+02          -0.36541793E+03          -0.21919352E+02           0.32217462E+03           0.22668923E+02           0.37897445E+02           0.93557968E+00
           0.57000000E+02          -0.36607023E+03          -0.21960167E+02           0.32274859E+03           0.22707686E+02           0.37897445E+02           0.93557968E+00
           0.57100000E+02          -0.36672253E+03          -0.22000981E+02           0.32332255E+03           0.22746448E+02           0.37897445E+02           0.93557968E+00
           0.57200000E+02          -0.36737482E+03          -0.22041795E+02           0.32389651E+03           0.22785211E+02           0.37897445E+02           0.93557968E+00
           0.57300000E+02          -0.36802712E+03          -0.22082609E+02           0.32447048E+03           0.22823974E+02           0.37897445E+02           0.93557968E+00
           0.57400000E+02          -0.36867942E+03          -0.22123424E+02           0.32504444E+03           0.22862736E+02           0.37897445E+02           0.93557968E+00
           0.57500000E+02          -0.36933172E+03          -0.22164238E+02           0.32561840E+03           0.22901499E+02           0.37897445E+02           0.93557968E+00
           0.57600000E+02          -0.36998401E+03          -0.22205052E+02           0.32619237E+03           0.22940262E+02           0.37897445E+02           0.93557968E+00
           0.57700000E+02          -0.37063631E+03          -0.22245866E+02           0.32676633E+03           0.22979024E+02           0.37897445E+02           0.93557968E+00
           0.57800000E+02          -0.37128861E+03          -0.22286681E+02           0.32734029E+03           0.23017787E+02           0.37897445E+02           0.93557968E+00
           0.57900000E+02          -0.37194090E+03          -0.22327495E+02           0.32791426E+03           0.23056550E+02           0.37897445E+02           0.93557968E+00
           0.58000000E+02          -0.37259320E+03          -0.22368309E+02           0.32848822E+03           0.23095312E+02           0.37897445E+02           0.93557968E+00
           0.58100000E+02          -0.37324549E+03          -0.22409123E+02           0.32906218E+03           0.23134075E+02           0.37897445E+02           0.93557968E+00
           0.58200000E+02          -0.37389779E+03          -0.22449937E+02           0.32963614E+03           0.23172837E+02           0.37897445E+02           0.93557968E+00
           0.58300000E+02          -0.37455009E+03          -0.22490752E+02           0.33021011E+03           0.23211600E+02           0.37897445E+02           0.93557968E+00
           0.58400000E+02          -0.37520238E+03          -0.22531566E+02           0.33078407E+03           0.23250363E+02           0.37897445E+02           0.93557968E+00
           0.58500000E+02          -0.37585468E+03          -0.22572380E+02           0.33135803E+03           0.23289125E+02           0.37897445E+02           0.93557968E+00
           0.58600000E+02          -0.37650697E+03          -0.22613194E+02           0.33193199E+03           0.23327888E+02           0.37897445E+02           0.93557968E+00
           0.58700000E+02          -0.37715927E+03          -0.22654008E+02           0.33250595E+03           0.23366650E+02           0.37897445E+02           0.93557968E+00
           0.58800000E+02          -0.37781156E+03          -0.22694823E+02           0.33307992E+03           0.23405413E+02           0.37897445E+02           0.93557968E+00
           0.58900000E+02          -0.37846386E+03          -0.22735637E+02           0.33365388E+03           0.23444176E+02           0.37897445E+02           0.93557968E+00
           0.59000000E+02          -0.37911616E+03          -0.22776451E+02           0.33422784E+03           0.23482938E+02           0.37897445E+02           0.93557968E+00
           0.59100000E+02          -0.37976845E+03          -0.22817265E+02           0.33480180E+03           0.23521701E+02           0.37897445E+02           0.93557968E+00
           0.59200000E+02          -0.38042075E+03          -0.22858079E+02           0.33537576E+03           0.23560463E+02           0.37897445E+02           0.93557968E+00
           0.59300000E+02          -0.38107304E+03          -0.22898893E+02           0.33594972E+03           0.23599226E+02           0.37897445E+02           0.93557968E+00
           0.59400000E+02          -0.38172534E+03          -0.22939708E+02           0.33652368E+03           0.23637988E+02           0.37897445E+02           0.93557968E+00
           0.59500000E+02          -0.38237763E+03          -0.22980522E+02           0.33709764E+03           0.23676751E+02           0.37897445E+02           0.93557968E+00
           0.59600000E+02          -0.38302993E+03          -0.23021336E+02           0.33767161E+03           0.23715513E+02           0.37897445E+02           0.93557968E+00
           0.59700000E+02          -0.38368222E+03          -0.23062150E+02           0.33824557E+03           0.23754276E+02           0.37897445E+02           0.93557968E+00
           0.59800000E+02          -0.38433451E+03          -0.23102964E+02           0.33881953E+03           0.23793038E+02           0.37897445E+02           0.93557968E+00
           0.59900000E+02          -0.38498681E+03          -0.23143778E+02           0.33939349E+03           0.23831801E+02           0.37897445E+02           0.93557968E+00
           0.60000000E+02          -0.38563910E+03          -0.23184592E+02           0.33996745E+03           0.23870563E+02           0.37897445E+02           0.93557968E+00
           0.60100000E+02          -0.38629140E+03          -0.23225406E+02           0.34054141E+03           0.23909326E+02           0.37897445E+02           0.93557968E+00
           0.60200000E+02          -0.38694369E+03          -0.23266220E+02           0.34111537E+03           0.23948088E+02           0.37897445E+02           0.93557968E+00
           0.60300000E+02          -0.38759599E+03          -0.23307035E+02           0.34168933E+03           0.23986851E+02           0.37897445E+02           0.93557968E+00
           0.60400000E+02          -0.38824828E+03          -0.23347849E+02           0.34226329E+03           0.24025613E+02           0.37897445E+02           0.93557968E+00
           0.60500000E+02          -0.38890058E+03          -0.23388663E+02           0.34283725E+03           0.24064376E+02           0.37897445E+02           0.93557968E+00
           0.60600000E+02          -0.38955287E+03          -0.23429477E+02           0.34341121E+03           0.24103138E+02           0.37897445E+02           0.93557968E+00
           0.60700000E+02          -0.39020516E+03          -0.23470291E+02           0.34398517E+03           0.24141900E+02           0.37897445E+02           0.93557968E+00
           0.60800000E+02          -0.39085746E+03          -0.23511105E+02           0.34455913E+03           0.24180663E+02           0.37897445E+02           0.93557968E+00
           0.60900000E+02          -0.39150975E+03          -0.23551919E+02           0.34513309E+03           0.24219425E+02           0.37897445E+02           0.93557968E+00
           0.61000000E+02          -0.39216204E+03          -0.23592733E+02           0.34570705E+03           0.24258188E+02           0.37897445E+02           0.93557968E+00
           0.61100000E+02          -0.39281434E+03          -0.23633547E+02           0.34628101E+03           0.24296950E+02           0.37897445E+02           0.93557968E+00
           0.61200000E+02          -0.39346663E+03          -0.23674361E+02           0.34685496E+03           0.24335712E+02           0.37897445E+02           0.93557968E+00
           0.61300000E+02          -0.39411892E+03          -0.23715175E+02           0.34742892E+03           0.24374475E+02           0.37897445E+02           0.93557968E+00
           0.61400000E+02          -0.39477122E+03          -0.23755989E+02           0.34800288E+03           0.24413237E+02           0.37897445E+02           0.93557968E+00
           0.61500000E+02          -0.39542351E+03          -0.23796803E+02           0.34857684E+03           0.24452000E+02           0.37897445E+02           0.93557968E+00
           0.61600000E+02          -0.39607580E+03          -0.23837617E+02           0.34915080E+03           0.24490762E+02           0.37897445E+02           0.93557968E+00
           0.61700000E+02          -0.39672810E+03          -0.23878431E+02           0.34972476E+03           0.24529524E+02           0.37897445E+02           0.93557968E+00
           0.61800000E+02          -0.39738039E+03          -0.23919245E+02           0.35029872E+03           0.24568287E+02           0.37897445E+02           0.93557968E+00
           0.61900000E+02          -0.39803268E+03          -0.23960059E+02           0.35087268E+03           0.24607049E+02           0.37897445E+02           0.93557968E+00
           0.62000000E+02          -0.39868498E+03          -0.24000873E+02           0.35144663E+03           0.24645811E+02           0.37897445E+02           0.93557968E+00
           0.62100000E+02          -0.39933727E+03          -0.24041687E+02           0.35202059E+03           0.24684574E+02           0.37897445E+02           0.93557968E+00
           0.62200000E+02          -0.39998956E+03          -0.24082501E+02           0.35259455E+03           0.24723336E+02           0.37897445E+02           0.93557968E+00
           0.62300000E+02          -0.40064185E+03          -0.24123315E+02           0.35316851E+03           0.24762098E+02           0.37897445E+02           0.93557968E+00
           0.62400000E+02          -0.40129415E+03          -0.24164129E+02           0.35374247E+03           0.24800861E+02           0.37897445E+02           0.93557968E+00
           0.62500000E+02          -0.40194644E+03          -0.24204943E+02           0.35431642E+03           0.24839623E+02           0.37897445E+02           0.93557968E+00
           0.62600000E+02          -0.40259873E+03          -0.24245757E+02           0.35489038E+03           0.24878385E+02           0.37897445E+02           0.93557968E+00
           0.62700000E+02          -0.40325102E+03          -0.24286571E+02           0.35546434E+03           0.24917148E+02           0.37897445E+02           0.93557968E+00
           0.62800000E+02          -0.40390332E+03          -0.24327385E+02           0.35603830E+03           0.24955910E+02           0.37897445E+02           0.93557968E+00
           0.62900000E+02          -0.40455561E+03          -0.24368199E+02           0.35661226E+03           0.24994672E+02           0.37897445E+02           0.93557968E+00
           0.63000000E+02          -0.40520790E+03          -0.24409013E+02           0.35718621E+03           0.25033434E+02           0.37897445E+02           0.93557968E+00
           0.63100000E+02          -0.40586019E+03          -0.24449827E+02           0.35776017E+03           0.25072197E+02           0.37897445E+02           0.93557968E+00
           0.63200000E+02          -0.40651248E+03          -0.24490641E+02           0.35833413E+03           0.25110959E+02           0.37897445E+02           0.93557968E+00
